id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000178026.11	9.927416652	-2.051576529	1.006234792	-2.038864633	0.04146354	0.133629164
ENSG00000259736.1	14.09543697	-2.050540115	0.69640746	-2.944454551	0.003235245	0.020258852
ENSG00000258168.4	14.08714772	-2.050158756	0.974769314	-2.103224553	0.035446145	0.119755132
ENSG00000280953.1	6.276657077	-2.048595921	0.949758753	-2.156964507	0.03100843	0.108632607
ENSG00000169744.11	9.999404716	-2.048566752	0.730563035	-2.804093081	0.005045834	0.028302341
ENSG00000200974.1	6.035010796	-2.047627465	0.835813823	-2.449860731	0.014291148	0.062142378
ENSG00000238129.4	3.99782207	-2.046855618	1.294131463	-1.581644274	0.113730801	0.270061032
ENSG00000254373.1	5.069313829	-2.043462324	0.937253257	-2.180266976	0.029237677	0.104671945
ENSG00000259408.2	8.155728786	-2.042762748	0.878368315	-2.325633466	0.020038113	0.079689365
ENSG00000234208.1	4.118170551	-2.042722654	0.955040213	-2.138886537	0.032444859	0.112243263
ENSG00000265904.1	5.277729382	-2.042102689	0.941076075	-2.169965577	0.030009454	0.106280635
ENSG00000248557.1	4.059994421	-2.041707848	1.408948044	-1.449100878	0.147309413	0.320365474
ENSG00000245105.2	450.8795734	-2.040681001	0.346901301	-5.882598287	4.04E-09	1.80E-07
ENSG00000121410.10	10.84941425	-2.040521222	0.649710655	-3.140661471	0.001685668	0.012183573
ENSG00000167633.15	17.20574673	-2.040385857	0.689427221	-2.959537708	0.00308101	0.019563356
ENSG00000276691.1	14.20821152	-2.039425555	0.750867433	-2.716092701	0.006605742	0.034910576
ENSG00000275186.1	4.243682277	-2.039024682	0.989154267	-2.061381879	0.039266622	0.128718724
ENSG00000138669.8	15.79149124	-2.038502945	0.673362986	-3.027346302	0.002467111	0.016438395
ENSG00000226711.5	19.23876468	-2.038412183	0.561312637	-3.631509519	0.000281768	0.002918253
ENSG00000268355.1	11.05177329	-2.035741658	0.753271625	-2.702533309	0.006881329	0.036044115
ENSG00000165804.14	132.2420697	-2.035025413	0.341960296	-5.951057587	2.66E-09	1.23E-07
ENSG00000213213.12	3.176798613	-2.033121913	1.193812847	-1.703049116	0.088558877	0.226552855
ENSG00000174326.10	6.209917858	-2.033101469	0.989556793	-2.05455764	0.039921751	0.130182248
ENSG00000149735.5	8.591259233	-2.033052134	1.334121572	-1.52388821	0.127536639	0.291788372
ENSG00000255825.1	2.634271689	-2.031029331	1.341318287	-1.514203862	0.129974142	0.295277655
ENSG00000154040.19	12.29161686	-2.029648072	0.807395309	-2.513821977	0.01194307	0.054386164
ENSG00000173269.12	3.706696886	-2.029393872	1.308781726	-1.550597653	0.120998135	0.281376757
ENSG00000186136.1	8.089916074	-2.02780719	0.777983399	-2.606491593	0.009147507	0.044715528
ENSG00000261758.1	6.856660625	-2.027578141	0.907073411	-2.235296631	0.025397881	0.094640587
ENSG00000171847.9	2.574240719	-2.027431834	1.27126895	-1.594809528	0.110754836	0.265104418
ENSG00000179447.2	11.40084506	-2.026740722	0.917266859	-2.209543169	0.027136883	0.099356616
ENSG00000271215.1	3.358376715	-2.026493142	1.261091009	-1.606936476	0.108068304	0.260753967
ENSG00000232528.3	31.23893101	-2.02628872	0.497651029	-4.071706083	4.67E-05	0.000667717
ENSG00000198156.9	7.899792288	-2.025865437	0.734217445	-2.759217246	0.005794	0.031605698
ENSG00000279822.1	3.435628438	-2.023373147	1.396362813	-1.449031103	0.147328897	0.320365474
ENSG00000080618.12	2.834767027	-2.02326085	1.381743615	-1.464280948	0.143117201	0.314443146
ENSG00000182873.5	15.86850375	-2.022864207	0.720646163	-2.807014471	0.0050003	0.028137218
ENSG00000065833.8	12.5873026	-2.020764763	0.744484497	-2.714314096	0.006641316	0.035050242
ENSG00000226669.2	4.565501088	-2.020741212	1.002487165	-2.015727764	0.043828451	0.139094001
ENSG00000274461.1	2.833101567	-2.019892395	1.41314796	-1.429356623	0.152901759	0.327476918
ENSG00000233901.4	4.89696416	-2.019472001	1.190245557	-1.696685183	0.089756195	0.228495179
ENSG00000229867.1	3.34264358	-2.019451668	1.102023569	-1.832494082	0.066877843	0.186745938
ENSG00000274026.1	4.529058407	-2.016929562	1.124543363	-1.79355428	0.07288434	0.197900474
ENSG00000102383.12	26.44215407	-2.016553394	0.499488362	-4.037237998	5.41E-05	0.000750956
ENSG00000267263.1	19.86278109	-2.015375996	0.592638935	-3.400681052	0.000672182	0.00584143
ENSG00000168676.9	5.8646046	-2.015281814	1.017317263	-1.980976719	0.047593885	0.147330794
ENSG00000258230.2	6.858783923	-2.014308232	0.841637074	-2.393321653	0.016696596	0.069705095
ENSG00000240925.1	22.83607833	-2.013112743	0.687901746	-2.926453894	0.003428503	0.021177573
ENSG00000257495.4	17.36749126	-2.012965268	0.521954454	-3.856591799	0.000114979	0.001396283
ENSG00000225144.2	8.095565077	-2.012153314	0.913463151	-2.202774475	0.027610648	0.100424307
ENSG00000253629.1	12.31780346	-2.01126738	0.62543406	-3.215794455	0.00130084	0.010032208
ENSG00000215284.2	3.650448992	-2.010465082	1.137429524	-1.767551342	0.077135939	0.205953564
ENSG00000236883.1	3.58642305	-2.010450991	1.423869662	-1.411962797	0.157960916	0.334893528
ENSG00000235740.1	71.01399096	-2.008800091	0.454053537	-4.424148099	9.68E-06	0.000173762
ENSG00000274841.1	9.665583813	-2.006395563	0.811834053	-2.47143558	0.013457179	0.059244077
ENSG00000160284.13	4.778804787	-2.006022041	1.160614019	-1.728414451	0.083913947	0.218010732
ENSG00000261656.4	2.574891365	-2.005755031	1.577538564	-1.271445958	0.203570042	0.394109847
ENSG00000229839.5	10.99373559	-2.005444312	0.676781864	-2.963206342	0.003044524	0.019381453
ENSG00000163803.11	138.9187077	-2.004394894	0.496898458	-4.033811864	5.49E-05	0.0007595
ENSG00000279184.1	8.559758613	-2.002839065	0.933325537	-2.145916923	0.031879607	0.110800447
ENSG00000184731.5	7.301622069	-2.002755292	0.919460805	-2.178184521	0.029392302	0.105036887
ENSG00000268170.2	54.6888413	-2.000774771	0.500047998	-4.001165441	6.30E-05	0.000852414
ENSG00000239992.1	2.593391507	-1.999982262	1.567426929	-1.27596523	0.20196781	0.392113949
ENSG00000233478.1	15.91287662	-1.999904087	0.620623186	-3.222412779	0.001271159	0.009843492
ENSG00000200953.1	16.77175473	-1.999752372	0.63948042	-3.127151838	0.001765087	0.012631522
ENSG00000260617.1	3.442875923	-1.999428168	1.226928265	-1.629621083	0.103181606	0.252702499
ENSG00000234492.4	17.84772575	-1.99937017	0.554647829	-3.604756145	0.000312446	0.0031614
ENSG00000128606.11	31.34636646	-1.99928565	0.565544926	-3.535149126	0.000407545	0.003903706
ENSG00000124507.9	16.48722645	-1.998916646	0.556483851	-3.592047896	0.00032809	0.003286024
ENSG00000196553.12	14.13356418	-1.998734077	0.653239618	-3.059725748	0.002215398	0.015126852
ENSG00000170962.11	73.73435103	-1.99842422	0.459969194	-4.344691445	1.39E-05	0.000238389
ENSG00000257947.1	3.136556234	-1.997292962	1.118797267	-1.785214373	0.074226552	0.200397319
ENSG00000279262.1	6.776006631	-1.99708977	0.915500611	-2.181418282	0.029152493	0.104460378
ENSG00000255329.1	18.13022446	-1.997008829	0.769935663	-2.593734678	0.009493972	0.046010867
ENSG00000222898.1	4.225917246	-1.995058789	1.042279095	-1.91413106	0.055603412	0.164423982
ENSG00000150672.15	7.196861047	-1.994025875	0.759471776	-2.625543092	0.008651086	0.042825494
ENSG00000105409.14	3.913219897	-1.993058569	0.972314676	-2.049808172	0.040383154	0.131112027
ENSG00000256151.1	3.753882064	-1.992823846	1.393173158	-1.430420788	0.152596286	0.327029483
ENSG00000232710.1	4.054517453	-1.992569841	0.985738212	-2.021398599	0.04323852	0.137681411
ENSG00000258274.1	23.84764171	-1.991249871	0.78293172	-2.543325069	0.010980302	0.051167136
ENSG00000242154.1	38.95700135	-1.989858405	0.401176316	-4.960059525	7.05E-07	1.83E-05
ENSG00000126895.12	4.978171379	-1.989522282	0.964539112	-2.062666259	0.039144348	0.128442222
ENSG00000276699.1	25.68930317	-1.988595557	0.629403345	-3.159493151	0.001580438	0.011578321
ENSG00000227071.1	3.321150177	-1.988048618	1.429194232	-1.391027597	0.164217058	0.343125652
ENSG00000257494.1	9.785506479	-1.986708199	0.722195364	-2.750929037	0.005942652	0.03223036
ENSG00000198185.10	4.9212155	-1.984578951	1.303164587	-1.522892021	0.127785722	0.292014728
ENSG00000227073.1	3.588781396	-1.984218548	1.438005269	-1.379840945	0.167635623	0.347373649
ENSG00000205890.3	41.64830147	-1.983692835	0.665948742	-2.978747027	0.002894296	0.018650471
ENSG00000243488.3	3.267697284	-1.983623035	1.275269586	-1.555453887	0.119838009	0.279657352
ENSG00000146122.15	44.31700679	-1.982850427	0.986263918	-2.010466357	0.044381853	0.140186862
ENSG00000268798.1	3.599989258	-1.982550795	1.129589487	-1.755107336	0.07924095	0.209848659
ENSG00000249159.5	3.001274435	-1.982067885	1.563159194	-1.267988502	0.204802057	0.395345848
ENSG00000254577.1	8.808156841	-1.981796235	0.752504326	-2.633601119	0.008448467	0.042112662
ENSG00000167123.17	4.98474013	-1.981587988	0.891335312	-2.223167827	0.026204485	0.096879647
ENSG00000165349.10	3.261400665	-1.981199931	1.629312839	-1.215972699	0.223995322	0.41925289
ENSG00000147234.9	13.17129737	-1.980705143	0.896066663	-2.210443961	0.027074366	0.099209236
ENSG00000260060.1	6.542916352	-1.976858894	0.912981416	-2.165278351	0.030366375	0.107095456
ENSG00000274554.1	31.0825525	-1.974291715	0.543388665	-3.633295728	0.000279824	0.002904527
ENSG00000249912.1	13.9929773	-1.97346103	0.816172731	-2.417945314	0.015608422	0.06632781
ENSG00000276030.1	4.180526961	-1.973371505	1.054217063	-1.87188348	0.061222726	0.175715152
ENSG00000233099.1	6.690335456	-1.972428002	0.930293062	-2.120222201	0.033987311	0.116100459
ENSG00000226383.4	5.523013198	-1.971706518	1.006231008	-1.959496877	0.050054625	0.152957592
ENSG00000279366.1	18.42412658	-1.970392568	0.527535545	-3.735089674	0.000187648	0.002111925
ENSG00000211854.1	35.19582665	-1.970306649	0.431564658	-4.56549584	4.98E-06	9.75E-05
ENSG00000161509.12	4.895889653	-1.970239184	0.893155251	-2.205931368	0.027388806	0.09993942
ENSG00000236188.1	3.058935454	-1.970061707	1.192664255	-1.65181584	0.098572099	0.24471784
ENSG00000122547.9	216.6244097	-1.969635017	0.331653217	-5.938838872	2.87E-09	1.32E-07
ENSG00000267249.1	7.785195474	-1.969390342	1.236167935	-1.593141422	0.111128469	0.265710803
ENSG00000234577.1	13.14355192	-1.969214094	0.664129852	-2.965104018	0.003025806	0.019293379
ENSG00000271749.1	2.713374824	-1.968613155	1.317513225	-1.494188534	0.135126349	0.302811263
ENSG00000232751.1	3.609562575	-1.967665493	1.105248706	-1.780292057	0.075028176	0.201780258
ENSG00000211692.1	14.78859107	-1.964620094	0.530201189	-3.705423781	0.000211038	0.002310886
ENSG00000139985.6	4.658500647	-1.963762871	1.169329298	-1.679392515	0.093075571	0.234489114
ENSG00000187079.13	12.9832387	-1.962917945	1.567887671	-1.251950622	0.210587857	0.403003417
ENSG00000165633.11	5.669762249	-1.962811645	1.33334436	-1.47209656	0.140994804	0.311283649
ENSG00000179055.6	5.483648507	-1.962272584	1.391865368	-1.409814936	0.158594335	0.335815997
ENSG00000239959.1	4.170545915	-1.961727281	1.07678483	-1.821837777	0.068479604	0.18952206
ENSG00000267690.1	3.844148236	-1.961446586	1.106005901	-1.773450381	0.076154107	0.203952261
ENSG00000263316.1	13.48648692	-1.961413564	0.778226193	-2.520364364	0.011723341	0.053686509
ENSG00000250802.5	12.22638398	-1.960544189	0.780292403	-2.512576287	0.011985319	0.054526186
ENSG00000230188.1	3.574651842	-1.9602605	1.15384202	-1.698898519	0.089338306	0.227760321
ENSG00000270977.1	10.49263205	-1.959310365	0.855665299	-2.289809308	0.022032373	0.085500323
ENSG00000260669.2	2.968489446	-1.959002958	1.459886799	-1.34188689	0.179632673	0.362893207
ENSG00000254019.1	10.04127276	-1.957771291	0.790349246	-2.477096426	0.013245611	0.058562794
ENSG00000227920.2	7.25035906	-1.957426434	0.873467344	-2.240984105	0.025027105	0.093657075
ENSG00000151208.15	42.83786346	-1.957229964	0.41252747	-4.744483953	2.09E-06	4.72E-05
ENSG00000274943.1	11.75811935	-1.957148549	0.69092344	-2.832656174	0.004616301	0.026537014
ENSG00000223492.1	6.858552684	-1.956058914	0.863285906	-2.265829778	0.023461807	0.089322156
ENSG00000133216.15	19.76494918	-1.955757047	0.605972797	-3.227466739	0.001248916	0.009717113
ENSG00000238171.1	6.176235516	-1.955384224	1.239354085	-1.577744607	0.114624294	0.271414117
ENSG00000237248.4	101.551913	-1.954944529	0.344202713	-5.679631375	1.35E-08	5.32E-07
ENSG00000232928.2	3.547766164	-1.953708037	1.241772931	-1.573321489	0.115644396	0.273156915
ENSG00000124615.16	21.43729298	-1.952641116	0.558189204	-3.498170695	0.000468461	0.004356928
ENSG00000128438.9	8.618201317	-1.952590182	0.816803372	-2.390526592	0.016824231	0.07006008
ENSG00000251093.1	10.43875779	-1.951736079	0.740481291	-2.635766903	0.008394738	0.041906516
ENSG00000041515.14	13.7415555	-1.951513541	0.898454157	-2.172079148	0.029849694	0.105935014
ENSG00000274256.1	26.04879195	-1.950167704	0.523917024	-3.722283518	0.000197429	0.00220153
ENSG00000221971.3	6.085998812	-1.95015069	0.874145463	-2.230922396	0.02568627	0.095400972
ENSG00000280780.1	13.27214652	-1.948292578	0.573520037	-3.397078488	0.000681094	0.005899416
ENSG00000269954.1	8.631540125	-1.94745721	0.902107392	-2.158786445	0.030866739	0.108282617
ENSG00000249626.1	20.09635687	-1.94737668	0.637118516	-3.05653757	0.002239094	0.015236199
ENSG00000213109.4	10.90566062	-1.947359895	0.767156503	-2.538412812	0.011135655	0.05162162
ENSG00000205746.8	6.719699902	-1.947111301	0.949828845	-2.049960171	0.040368318	0.131111021
ENSG00000172031.6	4.595165344	-1.946213351	1.075956627	-1.80882138	0.070478758	0.193406634
ENSG00000263813.1	17.01877039	-1.946161438	0.532442227	-3.655159825	0.000257022	0.002717759
ENSG00000271978.1	3.307243585	-1.945950606	1.251055625	-1.55544691	0.119839669	0.279657352
ENSG00000269545.1	4.121769146	-1.945260064	1.076450721	-1.807105542	0.070745825	0.193937473
ENSG00000273265.1	11.60741664	-1.944935584	0.820511496	-2.370394068	0.017769135	0.072742684
ENSG00000276189.1	3.014122143	-1.944726264	1.216343316	-1.598830066	0.109858367	0.26370175
ENSG00000261286.1	10.26588692	-1.944419567	0.901180785	-2.157635405	0.03095619	0.108497692
ENSG00000272476.1	17.1164884	-1.944207766	0.683356215	-2.845086828	0.004439932	0.025729031
ENSG00000157168.17	35.80295154	-1.943708445	0.546916301	-3.553941328	0.000379504	0.003693308
ENSG00000142544.6	13.31646786	-1.941375683	0.704514176	-2.755623307	0.005858042	0.031896325
ENSG00000134369.14	68.87361737	-1.940957758	0.384803178	-5.044027354	4.56E-07	1.27E-05
ENSG00000226342.1	8.176889724	-1.940280694	0.97662987	-1.986710374	0.046954502	0.145888867
ENSG00000252473.1	4.476312861	-1.940164541	0.958589683	-2.023978117	0.042972403	0.137181989
ENSG00000221598.2	2.634054349	-1.937993896	1.328502109	-1.458781197	0.14462534	0.316498931
ENSG00000233058.1	7.937512865	-1.937147498	0.76557898	-2.530303925	0.011396376	0.052532353
ENSG00000219608.3	9.756703016	-1.936723921	0.761599839	-2.542967872	0.010991534	0.051193769
ENSG00000186648.13	13.56893793	-1.934523798	0.723113422	-2.675270213	0.007466904	0.038440121
ENSG00000141854.6	20.60706112	-1.932626223	0.684963126	-2.821504031	0.004779904	0.027265923
ENSG00000246145.1	20.19741686	-1.932594923	0.687752317	-2.810015867	0.004953906	0.027953007
ENSG00000114770.15	281.068612	-1.932013831	0.247909959	-7.793207819	6.53E-15	6.35E-13
ENSG00000151917.16	2.767523386	-1.931267654	1.527242956	-1.264545138	0.20603443	0.396949065
ENSG00000226306.6	14.03542297	-1.931252302	0.65371201	-2.954286095	0.003133933	0.019807026
ENSG00000152932.7	3.010280768	-1.929766766	1.201676736	-1.605895087	0.108296963	0.261020344
ENSG00000182257.6	31.03282426	-1.929124952	0.575100213	-3.354415298	0.000795329	0.006697998
ENSG00000211845.1	11.50962344	-1.928391023	0.663352161	-2.907039635	0.00364867	0.022224823
ENSG00000141294.8	7.32057476	-1.928228357	1.007124872	-1.914587169	0.055545173	0.164354644
ENSG00000227331.1	3.503641976	-1.927966995	1.378437992	-1.398660663	0.161914766	0.340112826
ENSG00000016391.9	7.048163749	-1.927563839	0.921593529	-2.09155531	0.036478314	0.122197454
ENSG00000234383.1	7.85363563	-1.926323713	0.847830999	-2.272060958	0.023082829	0.088347534
ENSG00000230482.1	15.65955986	-1.926189552	0.75174293	-2.562298195	0.0103982	0.049193798
ENSG00000257509.1	9.812716641	-1.925096846	0.904824952	-2.127590361	0.033371062	0.114528299
ENSG00000107282.6	10.99993927	-1.924136447	0.710666872	-2.707508288	0.006779038	0.035628762
ENSG00000134539.15	1652.958149	-1.924031459	0.407519713	-4.721321194	2.34E-06	5.20E-05
ENSG00000135100.16	6.665875754	-1.923931191	0.900467289	-2.136591984	0.032631192	0.112613806
ENSG00000228316.1	3.186295126	-1.92341415	1.090867365	-1.763197078	0.077867256	0.207252616
ENSG00000230593.3	6.584930338	-1.923280197	1.002924677	-1.917671626	0.055152662	0.163726942
ENSG00000225479.1	11.84929442	-1.923005848	0.622337919	-3.089970561	0.002001763	0.013953485
ENSG00000259436.1	24.22024461	-1.922459591	0.553114192	-3.475701073	0.00050952	0.004687306
ENSG00000234817.2	4.131056394	-1.921702817	1.361554248	-1.411403784	0.158125588	0.335152732
ENSG00000258654.1	4.66586534	-1.921020694	0.964874367	-1.990954221	0.04648592	0.144757877
ENSG00000279621.1	31.58797291	-1.920749567	0.692798012	-2.772452479	0.005563564	0.030587991
ENSG00000065717.13	9.510565507	-1.91923872	0.694278656	-2.76436371	0.005703393	0.031233618
ENSG00000183571.9	3.466338802	-1.918569126	1.399849561	-1.370553793	0.170514095	0.351175194
ENSG00000188549.11	7.381181971	-1.917979222	1.007158395	-1.904347154	0.056864987	0.166740661
ENSG00000251783.1	10.21231666	-1.917935457	0.701319092	-2.734754376	0.006242684	0.033467958
ENSG00000134765.8	29.62685105	-1.917802542	0.50615756	-3.788943785	0.000151289	0.001759005
ENSG00000229314.5	11.32106811	-1.916056467	0.7489824	-2.55821294	0.010521164	0.04960266
ENSG00000212161.1	5.687766476	-1.916042787	1.159029333	-1.653144344	0.09830149	0.244126695
ENSG00000256827.1	4.444701059	-1.915677512	1.214705872	-1.577071089	0.114779169	0.271726558
ENSG00000266236.1	3.172624194	-1.9156301	1.192719953	-1.606102166	0.108251464	0.260990283
ENSG00000206077.9	6.990079156	-1.914760525	0.989875838	-1.934344139	0.05307083	0.159441156
ENSG00000112280.14	5.084298407	-1.912837375	0.918672758	-2.082174919	0.037326495	0.124091884
ENSG00000126217.19	28.23213057	-1.912050953	0.473686951	-4.036528662	5.42E-05	0.000752079
ENSG00000281445.1	7.961602107	-1.911871953	0.79728923	-2.397965357	0.016486424	0.069053651
ENSG00000241429.1	9.131374772	-1.911731834	0.66023966	-2.895511965	0.003785406	0.02284639
ENSG00000145911.5	25.08532979	-1.911296844	0.623352853	-3.066155603	0.002168304	0.014891076
ENSG00000267016.1	33.05856657	-1.91051995	0.376725914	-5.071379165	3.95E-07	1.12E-05
ENSG00000234902.5	15.81344746	-1.910313572	0.786658696	-2.428389314	0.015166054	0.06492265
ENSG00000262803.1	22.26553391	-1.909804765	0.561497374	-3.401271052	0.000670733	0.005830973
ENSG00000277301.1	22.44484479	-1.909315883	0.638497342	-2.990327063	0.002786789	0.018105345
ENSG00000234752.1	4.295424017	-1.909315277	1.119696891	-1.705207268	0.088155775	0.226009404
ENSG00000254604.1	5.076702109	-1.908685819	1.065555178	-1.791259485	0.073251664	0.198480562
